"Date","Police_ref","Easting","Northing","Severity","Road_cond","Visibility","Casualties","Pedestrian","Cycles","P2W","OAPs","Children","Manoeuvre","Time","Vehicles","Roadclass1","Roadnum1","Road_Type","Speed_Lim","Junct_det","Junct_ctrl","Roadclass2","Roadnum2","Cross_ctrl","Cross_fac","Weather","SpCond","Carr_haz","Day","Location","Local_Auth","ReportedAt","Parish"
20180723,18319241,541663,303038,"3. Slight","1. Dry","1. Daylight",1,0,0,0,1,0,"0. No turn","17:36",2,"6. Unclassified",0,"6. Single carriageway",60,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","2. Monday","GRAYSMOOR DROVE","E07000010","1. Yes",0
20180723,18318356,529590,260668,"3. Slight","1. Dry","1. Daylight",1,0,0,0,0,0,"2. Right turn","12:07",2,"3. A",428,"1. Roundabout",60,"1. Roundabout","4. Give way or Uncontrolled","3. A",1198,"0. None","8. Central reservation","1. Fine without high winds",0,"0. None","2. Monday","CAXTON GIBBET ROUNDABOUT A428 AT JN WITH A1198","E07000012","1. Yes",0
20180723,18313448,519043,299784,"3. Slight","1. Dry","1. Daylight",1,0,0,0,0,0,"0. No turn","06:50",2,"6. Unclassified",0,"1. Roundabout",30,"1. Roundabout","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","2. Monday","LINCOLN ROAD AT JN WITH DOGSTHORPE ROAD","E06000031","1. Yes",0
20180724,18315404,518951,262359,"3. Slight","1. Dry","1. Daylight",1,1,0,0,0,1,"0. No turn","15:30",1,"6. Unclassified",0,"6. Single carriageway",30,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","1. Zebra crossing","1. Fine without high winds",0,"0. None","3. Tuesday","GORDON ROAD NEAR JN WITH GORDON CLOSE","E07000011","1. Yes",0
20180724,18317493,540914,312676,"2. Serious","1. Dry","1. Daylight",3,0,0,0,0,0,"0. No turn","14:41",2,"6. Unclassified",0,"6. Single carriageway",60,"3. T & Stag Jct","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","3. Tuesday","GOREDIKE BANK AT JN WITH CROSS DROVE","E07000010","1. Yes",0
20180724,18317502,517071,295383,"3. Slight","1. Dry","1. Daylight",1,0,0,0,0,0,"0. No turn","17:20",2,"3. A",1139,"3. Dual carriageway",60,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","3. Tuesday","FLETTON PARKWAY A1139","E06000031","1. Yes",0
20180724,18318036,548339,250095,"3. Slight","1. Dry","1. Daylight",1,0,1,0,0,1,"1. Left turn","12:10",2,"3. A",1301,"3. Dual carriageway",30,"8. Pri Drive","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","3. Tuesday","CAMBRIDGE ROAD A1301 AT JN WITH HILL FARM ENTRANCE","E07000012","2. No - accident was reported 'over the counter'",0
20180724,18314727,518763,300422,"3. Slight","1. Dry","1. Daylight",1,1,0,0,0,1,"0. No turn","11:55",1,"6. Unclassified",0,"6. Single carriageway",30,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","4. Pelican, puffin, toucan etc.","1. Fine without high winds",0,"0. None","3. Tuesday","NR BARCLAYS BANK LINCOLN ROAD","E06000031","1. Yes",0
20180725,18318282,554350,279534,"3. Slight","1. Dry","1. Daylight",1,0,1,0,0,0,"2. Right turn","07:15",2,"3. A",142,"6. Single carriageway",30,"3. T & Stag Jct","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","4. Pelican, puffin, toucan etc.","1. Fine without high winds",0,"0. None","4. Wednesday","BRIDGE ROAD A142 AT JN WITH EXIT OF ELY RAILWAY STATION CAR PARK","E07000009","2. No - accident was reported 'over the counter'",0
20180725,18318908,560349,272131,"3. Slight","1. Dry","1. Daylight",1,0,0,1,0,0,"1. Left turn","16:00",2,"6. Unclassified",0,"6. Single carriageway",30,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","4. Wednesday","CHERRY TREE PUBLIC HOUSE FORDHAM ROAD","E07000009","1. Yes",0
20180725,18321914,544501,267382,"3. Slight","1. Dry","1. Daylight",1,0,0,0,1,0,"2. Right turn","19:36",2,"6. Unclassified",0,"6. Single carriageway",30,"3. T & Stag Jct","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","4. Wednesday","OUTSIDE 88 LAMBS LANE AT JN WITH TOWER CLOSE","E07000012","1. Yes",0
20180725,18316858,546678,255414,"3. Slight","1. Dry","1. Daylight",1,0,1,0,0,1,"0. No turn","17:00",2,"3. A",1307,"6. Single carriageway",30,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","4. Wednesday","HILLS ROAD A1307","E07000008","1. Yes",0
20180726,18316478,509169,269150,"2. Serious","1. Dry","1. Daylight",1,0,0,1,0,0,"0. No turn","12:20",2,"4. B",660,"6. Single carriageway",60,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","5. Thursday","BUSTARD HILL B660","E07000011","1. Yes",0
20180726,18317529,546881,257607,"3. Slight","1. Dry","1. Daylight",1,0,1,0,0,0,"0. No turn","09:30",2,"6. Unclassified",0,"6. Single carriageway",20,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","5. Thursday","MILL ROAD NEAR JN WITH COLERIDGE ROAD","E07000008","2. No - accident was reported 'over the counter'",0
20180726,18320101,525093,272486,"2. Serious","1. Dry","1. Daylight",1,0,0,1,0,0,"0. No turn","10:20",1,"6. Unclassified",0,"6. Single carriageway",30,"3. T & Stag Jct","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","5. Thursday","MAYFIELD ROAD AT JN WITH DESBOROUGH ROAD","E07000011","1. Yes",0
20180726,18320315,546611,255229,"3. Slight","1. Dry","1. Daylight",1,1,0,0,1,0,"0. No turn","15:13",1,"6. Unclassified",0,"9. Unknown",20,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","5. Thursday","ADDENBROOKES OUTPATIENTS PARKING","E07000008","1. Yes",0
20180726,18320663,517466,295510,"3. Slight","1. Dry","1. Daylight",2,0,0,0,2,0,"0. No turn","12:00",3,"3. A",1139,"3. Dual carriageway",60,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",4,"0. None","5. Thursday","NEAR JUNCTION 2, FLETTON PARKWAY A1139","E06000031","2. No - accident was reported 'over the counter'",0
20180726,18313622,519910,300827,"3. Slight","1. Dry","4. Darkness: street lights present and lit",1,0,0,0,0,0,"0. No turn","22:15",2,"6. Unclassified",0,"6. Single carriageway",30,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","5. Thursday","152 NEWARK AVENUE NEAR JN WITH BARKSTON DRIVE","E06000031","1. Yes",0
20180726,18801744,518644,300520,"3. Slight","1. Dry","7. Darkness: street lighting unknown",1,0,0,0,0,0,"1. Left turn","23:00",2,"6. Unclassified",0,"6. Single carriageway",30,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","5. Thursday","LINCOLN ROAD - 35 METRES FROM JUNCTION WITH NORTHFIELD ROAD","E06000031","1. Yes",0
20180726,18316353,546532,246629,"3. Slight","1. Dry","1. Daylight",2,0,0,1,1,0,"0. No turn","18:51",1,"1. Motorway",11,"3. Dual carriageway",70,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","5. Thursday","JUNCTION 10 M11","E07000012","1. Yes",0
20180727,18319002,537355,270789,"3. Slight","2. Wet/Damp","1. Daylight",1,0,1,0,0,1,"0. No turn","17:33",2,"6. Unclassified",0,"6. Single carriageway",30,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","2. Raining without high winds",0,"0. None","6. Friday","OVERCOTE ROAD NEAR JN WITH HIGH STREET","E07000012","2. No - accident was reported 'over the counter'",0
20180727,18321325,549163,243199,"2. Serious","1. Dry","6. Darkness: no street lighting",3,0,0,0,0,0,"0. No turn","02:50",1,"6. Unclassified",0,"6. Single carriageway",30,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","6. Friday","COPLOE ROPAD","E07000012","1. Yes",0
20180727,18323151,545315,259515,"3. Slight","1. Dry","1. Daylight",1,0,1,0,0,0,"0. No turn","15:50",2,"3. A",1134,"2. One way street",30,"3. T & Stag Jct","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","1. Zebra crossing","1. Fine without high winds",0,"0. None","6. Friday","CHESTERTON ROAD A1134 AT JN WITH MILTON ROAD","E07000008","1. Yes",0
20180727,18322224,530150,268936,"3. Slight","1. Dry","1. Daylight",1,0,0,0,1,0,"0. No turn","07:25",3,"3. A",14,"3. Dual carriageway",70,"5. Slip Road","4. Give way or Uncontrolled","3. A",1096,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","6. Friday","EASTBOUND CARRIAGEWAY A14 AT JN WITH LONDON ROAD A1096","E07000011","1. Yes",0
20180727,18326044,538259,247297,"3. Slight","1. Dry","1. Daylight",1,0,0,1,0,0,"2. Right turn","14:40",2,"6. Unclassified",0,"2. One way street",30,"3. T & Stag Jct","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","6. Friday","NEW ROAD JN WITH STONE LANE","E07000012","1. Yes",0
20180727,18814744,519370,301207,"3. Slight","1. Dry","1. Daylight",3,0,0,0,0,0,"0. No turn","17:20",3,"6. Unclassified",0,"6. Single carriageway",30,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","6. Friday","BIRCHTREE AVENUE - 48 METRES FROM JUNCTION WITH WESTERN AVENUE","E06000031","1. Yes",0
20180727,18317236,542522,278274,"2. Serious","2. Wet/Damp","1. Daylight",1,0,0,0,0,0,"0. No turn","17:44",1,"4. B",1381,"6. Single carriageway",60,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","5. Raining with high winds",0,"0. None","6. Friday","CHAIN CAUSEWAY B1381","E07000009","1. Yes",0
20180728,18318252,518496,262125,"3. Slight","1. Dry","1. Daylight",2,0,0,0,0,0,"0. No turn","06:22",1,"6. Unclassified",0,"6. Single carriageway",30,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","7. Saturday","MILL LANE","E07000011","1. Yes",0
20180728,18318403,518305,304804,"3. Slight","1. Dry","1. Daylight",1,0,0,0,0,0,"0. No turn","09:30",1,"6. Unclassified",0,"6. Single carriageway",60,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","7. Saturday","BRIDGEHILL ROAD NEAR JN WITH WERRINGTON BRIDGE ROAD","E06000031","1. Yes",0
20180728,18318619,533201,308915,"3. Slight","2. Wet/Damp","1. Daylight",2,0,0,0,0,0,"0. No turn","12:50",2,"4. B",1167,"6. Single carriageway",60,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","4. Fine with high winds",0,"0. None","7. Saturday","FRENCH DROVE B1167 NEAR JN WITH B1166","E06000031","1. Yes",0
20180728,18319357,518237,291486,"3. Slight","2. Wet/Damp","1. Daylight",2,0,0,0,0,0,"0. No turn","18:00",1,"6. Unclassified",0,"6. Single carriageway",30,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","5. Raining with high winds",0,"0. None","7. Saturday","OUTSIDE MAY COTTAGE HOLME ROAD NEAR JN WITH LEADING DROVE","E07000011","2. No - accident was reported 'over the counter'",0
20180728,18320441,539886,267531,"3. Slight","1. Dry","1. Daylight",1,0,0,0,1,0,"0. No turn","13:12",1,"4. B",1050,"6. Single carriageway",30,"9. Other","2. Automatic traffic signal","6. Unclassified",0,"0. None","4. Pelican, puffin, toucan etc.","1. Fine without high winds",0,"0. None","7. Saturday","STATION ROAD B1050 AT JN WITH LINKS LANE","E07000012","1. Yes",0
20180728,18322874,525341,269323,"3. Slight","1. Dry","1. Daylight",1,0,0,0,0,0,"0. No turn","08:45",2,"3. A",1198,"6. Single carriageway",60,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","7. Saturday","LONDON ROAD A1198","E07000011","1. Yes",0
20180728,18323718,516844,259726,"3. Slight","1. Dry","4. Darkness: street lights present and lit",2,0,0,0,2,0,"2. Right turn","21:55",2,"6. Unclassified",0,"6. Single carriageway",30,"3. T & Stag Jct","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","7. Saturday","69 QUEENS GARDENS AT JN WITH BARON COURT","E07000011","1. Yes",0
20180728,18324253,544609,291184,"3. Slight","1. Dry","1. Daylight",2,0,0,0,0,0,"0. No turn","19:08",2,"4. B",1093,"6. Single carriageway",50,"3. T & Stag Jct","4. Give way or Uncontrolled","4. B",1098,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","7. Saturday","B1093 AT JN WITH B1098 BOOTS BRIDGE","E07000010","1. Yes",0
20180728,18315363,526855,297058,"3. Slight","1. Dry","1. Daylight",1,0,0,0,0,0,"0. No turn","19:00",1,"6. Unclassified",0,"6. Single carriageway",30,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","7. Saturday","MARKET STREET WHITTLESEY LIBRARY","E07000010","2. No - accident was reported 'over the counter'",0
20180729,18318485,516850,301823,"3. Slight","2. Wet/Damp","1. Daylight",1,0,0,0,0,0,"0. No turn","15:08",2,"6. Unclassified",0,"6. Single carriageway",30,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","4. Fine with high winds",0,"0. None","1. Sunday","RISBY","E06000031","2. No - accident was reported 'over the counter'",0
20180729,18318687,514539,267054,"2. Serious","1. Dry","6. Darkness: no street lighting",1,0,0,0,0,0,"0. No turn","00:01",1,"4. B",661,"6. Single carriageway",60,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","1. Sunday","B661 NEAR JN WITH LYMAGE ROAD","E07000011","1. Yes",0
20180729,18319558,519341,297307,"3. Slight","2. Wet/Damp","1. Daylight",1,0,0,0,0,0,"2. Right turn","09:20",2,"6. Unclassified",0,"6. Single carriageway",30,"3. T & Stag Jct","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","4. Pelican, puffin, toucan etc.","4. Fine with high winds",0,"0. None","1. Sunday","FLETTON AVENUE AT JN WITH FELLOWES GARDENS","E06000031","1. Yes",0
20180729,18325856,520500,300476,"2. Serious","2. Wet/Damp","1. Daylight",3,0,0,0,0,0,"2. Right turn","15:58",3,"6. Unclassified",0,"6. Single carriageway",30,"3. T & Stag Jct","2. Automatic traffic signal","6. Unclassified",0,"0. None","5. Ped. phase at traffic signal junction","1. Fine without high winds",0,"0. None","1. Sunday","EASTFIELD ROAD AT JN WITH NEWARK AVENUE","E06000031","1. Yes",0
20180729,18315707,503475,304770,"3. Slight","2. Wet/Damp","1. Daylight",1,0,0,0,0,0,"0. No turn","12:38",1,"3. A",1,"7. Slip road",70,"5. Slip Road","4. Give way or Uncontrolled","4. B",1081,"0. None","0. None within 50m","5. Raining with high winds",0,"0. None","1. Sunday","ONSLIP FROM LONDON ROAD B1081 ONTO GREAT NORTH ROAD A1","E06000031","1. Yes",0
20180730,18317141,561675,270873,"3. Slight","1. Dry","1. Daylight",1,0,0,0,0,0,"0. No turn","17:05",2,"3. A",142,"6. Single carriageway",60,"3. T & Stag Jct","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","0. None within 50m","2. Raining without high winds",0,"0. None","2. Monday","SOHAM BYPASS A142 AT JN WITH LARKHALL ROAD","E07000009","2. No - accident was reported 'over the counter'",0
20180730,18318734,549480,257510,"3. Slight","1. Dry","1. Daylight",2,2,0,1,0,2,"0. No turn","18:02",1,"6. Unclassified",0,"6. Single carriageway",30,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","2. Monday","GAZELLE WAY NEAR JN WITH ELAND","E07000012","1. Yes",0
20180730,18318739,520979,257695,"2. Serious","1. Dry","1. Daylight",1,0,0,0,0,0,"0. No turn","07:09",1,"4. B",1046,"6. Single carriageway",60,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","2. Monday","OUTSIDE LANSBURY FARM ST NEOTS ROAD B1046","E07000011","1. Yes",0
20180730,18319154,520776,298496,"3. Slight","1. Dry","1. Daylight",3,0,0,0,0,0,"2. Right turn","16:30",2,"6. Unclassified",0,"6. Single carriageway",30,"8. Pri Drive","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","2. Monday","OUTSIDE SCREWFIX, FENGATE","E06000031","2. No - accident was reported 'over the counter'",0
20180730,18320934,517345,301221,"3. Slight","1. Dry","1. Daylight",4,0,0,0,0,3,"1. Left turn","12:25",2,"3. A",47,"1. Roundabout",40,"1. Roundabout","4. Give way or Uncontrolled","6. Unclassified",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","2. Monday","SOKE PARKWAY A47 AT JN WITH GRESLEY WAY","E06000031","1. Yes",0
20180730,18321652,545673,258766,"3. Slight","1. Dry","4. Darkness: street lights present and lit",1,1,0,0,0,0,"0. No turn","21:53",1,"6. Unclassified",0,"6. Single carriageway",30,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","1. Zebra crossing","1. Fine without high winds",0,"0. None","2. Monday","MAIDS CAUSEWAY","E07000008","1. Yes",0
20180730,18314758,536639,285602,"3. Slight","1. Dry","1. Daylight",2,0,0,0,0,0,"1. Left turn","18:10",2,"3. A",141,"6. Single carriageway",60,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","2. Monday","HIGH FEN STRAIGHT DROVE A141 NEAR LAYBY","E07000010","2. No - accident was reported 'over the counter'",0
20180730,18343130,521402,260044,"3. Slight","1. Dry","1. Daylight",2,0,0,0,0,0,"0. No turn","12:30",3,"3. A",428,"3. Dual carriageway",60,"0. Not within 20m of junction",". Not applicable",". Not applicable",0,"0. None","0. None within 50m","1. Fine without high winds",0,"0. None","2. Monday","CAMBRIDGE ROAD A428 NEAR JN WITH CAMBRIDGE ROAD B1428","E07000011","1. Yes",0
